PM_fall_La,xcoordinat,ycoordinat,pmF7,pmF8,pmF9,pmF10,pmF11,no2F7,no2F8,no2F9,no2F10,no2F11
"41514",1009763.998999999952503,264955.104999999981374,7.223311166000000,5.468357880000000,6.084309154000000,5.050734363000000,5.916184855000000,16.602746809999999,14.455036900000000,15.387447340000000,12.873475579999999,12.548416260000000
"41515",1009763.998999999952503,265283.189000000013039,7.215093412000000,5.454059119000000,6.055688981000000,5.015828808000000,5.897102382000000,16.176885840000001,14.025598550000000,14.972938180000000,12.461765200000000,12.169545930000000
"41516",1009763.998999999952503,265611.272999999986496,7.212727439000000,5.445760257000000,6.035976208000000,4.989641630000000,5.848892985000000,19.548749910000002,17.311562779999999,18.244805929999998,15.150519370000000,14.864671169999999
"41517",1009763.998999999952503,265939.356900000013411,7.212015616000000,5.439085096000000,6.013789873000000,4.961589677000000,5.814503154000000,19.572960269999999,17.325982920000001,18.266975259999999,15.132036180000000,14.841881470000001
"41518",1009763.998999999952503,266267.440899999986868,7.203636197000000,5.424467252000000,5.973458870000000,4.909146042000000,5.817383171000000,19.393957210000000,17.146760590000000,18.098513770000000,14.957708410000000,14.662869730000001
"41519",1009763.998999999952503,266595.524900000018533,7.201865471000000,5.416840695000000,5.954792469000000,4.889282905000000,5.861168953000000,16.398477610000000,14.218489820000000,15.194217050000001,12.511329600000000,12.144248380000001
"41520",1009763.998999999952503,266923.608899999991991,7.198462431000000,5.407676517000000,5.940585954000000,4.878501811000000,5.874975005000000,19.052464140000001,16.781111209999999,17.767728040000001,14.616271279999999,14.324704540000001
"41521",1009763.998999999952503,267251.692900000023656,7.202318527000000,5.406067322000000,5.942742176000000,4.885608762000000,5.866590101000000,15.640662680000000,13.425034540000000,14.522103280000000,11.834977100000000,11.562059130000000
"41522",1009763.998999999952503,267579.776899999997113,7.207564821000000,5.405866556000000,5.944523488000000,4.889808022000000,5.871855889000000,15.611030110000000,13.381676470000000,14.596309030000000,11.987019660000000,11.730831269999999
"41523",1009763.998999999952503,267907.860900000028778,7.181602422000000,5.373802987000000,5.906567592000000,4.861433491000000,5.836487864000000,15.902378730000001,13.656119720000000,14.921350459999999,12.301489500000001,12.060707810000000
"41524",1009763.998999999952503,268235.944900000002235,7.163645167000000,5.350113711000000,5.889601785000000,4.862210379000000,5.809976492000000,15.624536910000000,13.355735689999999,14.635344580000000,12.045991369999999,11.835322700000001
"41525",1009763.998999999952503,268564.028899999975692,7.147589028000000,5.328376337000000,5.874373316000000,4.863291274000000,5.782116554000000,15.376713290000000,13.086128280000001,14.379925419999999,11.815785399999999,11.628445310000000
"41526",1009763.998999999952503,268892.112900000007357,7.093617747000000,5.268113559000000,5.822701328000000,4.855695566000000,5.764757918000000,16.112911059999998,13.804566100000001,15.103379350000001,12.406083069999999,12.207507820000000
"41527",1009763.998999999952503,269220.196799999976065,7.015929214000000,5.183872466000000,5.755276364000000,4.854845273000000,5.750399044000000,16.015156149999999,13.686919110000000,14.998713900000000,12.301517300000000,12.120929840000001
"41528",1009763.998999999952503,269548.280800000007730,7.022563596000000,5.185167948000000,5.756094235000000,4.856607992000000,5.754042790000000,16.393190489999999,14.047613300000000,15.368076580000000,12.593855189999999,12.409801690000000
"41529",1009763.998999999952503,269876.364799999981187,7.027824756000000,5.185055630000000,5.753732222000000,4.854424374000000,5.759970733000000,16.444276439999999,14.083618520000000,15.416650980000000,12.614330230000000,12.440217730000001
"41530",1009763.998999999952503,270204.448800000012852,7.031347228000000,5.183155143000000,5.747324161000000,4.847219765000000,5.760621375000000,15.288730709999999,12.910154640000000,14.267386060000000,11.629375090000000,11.502259430000001
"41531",1009763.998999999952503,270532.532799999986310,7.035578664000000,5.182009894000000,5.742662303000000,4.842180784000000,5.761272127000000,15.490911540000001,13.098276490000000,14.466636610000000,11.776211630000001,11.651502660000000
"41532",1009763.998999999952503,270860.616800000017975,7.036945674000000,5.177905462000000,5.731287567000000,4.828812049000000,5.764915762000000,16.702644740000000,14.300061710000000,15.670144290000000,12.764827690000001,12.601477040000001
"41533",1009763.998999999952503,271188.700799999991432,7.037405713000000,5.172875821000000,5.717831943000000,4.812860615000000,5.753443171000000,16.621169009999999,14.210229350000001,15.595740879999999,12.676532070000000,12.517155980000000
"41534",1009763.998999999952503,271516.784800000023097,7.037257333000000,5.167230820000000,5.703000934000000,4.795201847000000,5.757086806000000,16.371172550000001,13.953047420000001,15.355967950000000,12.448186690000000,12.297591600000001
"41535",1009763.998999999952503,271844.868799999996554,7.035340457000000,5.159764324000000,5.684047583000000,4.772427548000000,5.756547131000000,15.609252780000000,13.183088860000000,14.608407030000000,11.793421960000000,11.669130070000000
"41536",1009763.998999999952503,272172.952800000028219,7.037816515000000,5.156879690000000,5.675554378000000,4.762630622000000,5.751101810000000,15.358029399999999,12.921113770000000,14.362762630000001,11.563861140000000,11.451702620000001
"41537",1009763.998999999952503,272501.036699999996927,7.037032474000000,5.150622485000000,5.659406061000000,4.743335021000000,5.742140470000000,15.857478049999999,13.414352120000000,14.865719040000000,11.960473080000000,11.830739830000001
"41775",1010092.082999999984168,230834.369999999995343,8.224739154000000,7.352985031000000,7.507869294000000,6.826016992000000,7.153166801000000,14.446349619999999,15.177945210000001,15.162787860000000,15.630738330000000,14.838799249999999
"41776",1010092.082999999984168,231162.453999999997905,8.430720278000004,7.550451626000000,7.720921621000000,7.071548971000000,7.458181352000000,16.786529840000000,17.471292110000000,17.433285210000001,17.851453859999999,17.174819700000000
"41777",1010092.082999999984168,231490.538000000000466,8.521051985000000,7.631189025000000,7.814262142000000,7.178637017000000,7.475552754000000,18.741156780000001,19.390844959999999,19.337231549999998,19.599585579999999,18.766799580000001
"41778",1010092.082999999984168,231818.622000000003027,8.560407150000000,7.660662088000000,7.863780196000000,7.236410060000000,7.542922602000000,19.690150410000001,20.301046719999999,20.241355009999999,20.432745359999998,19.653716070000002
"41779",1010092.082999999984168,232146.706000000005588,8.611846998000004,7.702288551000000,7.925186896000000,7.307895105000000,7.761010026000000,19.960076149999999,20.530665460000002,20.471639929999998,20.715936979999999,20.164065300000001
"41780",1010092.082999999984168,232474.790000000008149,9.225893292000000,8.314794636000000,8.444374514000000,7.405115082000000,8.144727214000000,20.055846360000000,20.580233839999998,20.522240629999999,20.809833090000001,20.352910420000001
"41781",1010092.082999999984168,232802.874000000010710,9.710868633000000,8.796472314000004,8.866131746000002,7.508317631000000,8.466618950000004,18.952368079999999,19.429117890000001,19.384300249999999,19.907332390000001,19.608305840000000
"41782",1010092.082999999984168,233130.957900000008522,9.879506585000000,8.957404457000004,9.017605301000000,7.534220673000000,8.554604953000000,22.921060369999999,23.287064959999999,22.184577619999999,21.200992360000001,20.722849180000001
"41783",1010092.082999999984168,233459.041900000011083,9.918772774000001,8.987018078000000,9.064340096000000,7.557941893000000,8.421643189999999,23.505852789999999,23.827848119999999,22.678931490000000,21.668692400000001,20.923842359999998
"41784",1010092.082999999984168,233787.125900000013644,9.797520749000000,8.854064930000000,8.984827860999999,7.562292294000000,8.381325438999999,19.702325900000002,20.015896930000000,19.875616380000000,20.232950209999998,19.787081529999998
"41785",1010092.082999999984168,234115.209899999987101,9.389585395999999,8.430207305000000,8.637415299000002,7.446171664000000,8.196463950000000,20.282424140000000,20.566889029999999,20.459952869999999,20.635807090000000,20.234747360000000
"41786",1010092.082999999984168,234443.293899999989662,8.535768416000000,7.554866089000000,7.924783104000000,7.211500585000000,7.701337902000000,20.804745850000000,21.062320820000000,20.942920149999999,20.796385910000001,20.489246710000000
"41787",1010092.082999999984168,234771.377899999992223,8.485172172000000,7.494146267000000,7.869986137000000,7.065216680000000,7.581831755000000,20.674416149999999,20.892036390000001,20.791483549999999,20.517476510000002,20.249456660000000
"41788",1010092.082999999984168,235099.461899999994785,8.393263364999999,7.391570357000000,7.784553404000000,6.927653202000000,7.583598459000000,20.426606730000000,20.601541619999999,20.460937130000001,20.012183790000002,19.958237210000000
"41789",1010092.082999999984168,235427.545899999997346,8.285519428000002,7.272682436000000,7.685594765000000,6.809594509000000,7.288450050000000,24.163430139999999,24.210077890000001,23.951041060000001,22.628796579999999,22.278990860000000
"41790",1010092.082999999984168,235755.629899999999907,7.947978296000000,6.922021276000000,7.375637170000000,6.497962413000000,7.169356710000000,20.019766210000000,20.111749369999998,20.080497900000001,19.328449970000001,19.218339830000001
"41791",1010092.082999999984168,236083.713900000031572,7.629152415000000,6.590429033000000,7.081344630000000,6.179471490000000,6.967567973000000,19.665693770000001,19.721742880000001,19.703661650000001,18.607475770000001,18.619627569999999
"41792",1010092.082999999984168,236411.797800000000279,7.332231566000000,6.280782418000000,6.819623742000000,5.935741730000000,6.649590395000000,18.995083250000000,19.001044189999998,18.999528089999998,17.709250740000002,17.674201159999999
"41793",1010092.082999999984168,236739.881800000002841,7.205598064000000,6.143000156000000,6.694042676000000,5.762430678000000,6.539349834000000,18.080885859999999,18.045710000000000,17.938078810000000,16.368281369999998,16.409328190000000
"41794",1010092.082999999984168,237067.965800000005402,7.083518723000000,6.009887869000000,6.587793830000000,5.640341516000000,6.298424048000000,21.567696120000001,21.411074249999999,21.247312950000001,18.891553940000001,18.781835319999999
"41795",1010092.082999999984168,237396.049800000007963,7.035422492000000,5.951057746000000,6.550217071000000,5.611891390000000,5.920948693000000,19.771726709999999,19.664384960000000,19.615261300000000,17.691904149999999,17.033951170000002
"41796",1010092.082999999984168,237724.133799999981420,6.973454751000000,5.878034230000000,6.498771657000000,5.590084791000000,5.902039340000000,20.371895790000000,20.236341650000000,20.248887610000001,18.314305390000001,17.663199550000002
"41797",1010092.082999999984168,238052.217800000013085,6.881609128000000,5.774427379000000,6.429151877000000,5.613273527000000,5.857653823000000,20.609938260000000,20.447906480000000,20.467775430000000,18.526832140000000,17.790413619999999
"41798",1010092.082999999984168,238380.301799999986542,6.904648802000000,5.787296102000000,6.451021241000000,5.639154670000000,5.830855824000000,20.589159309999999,20.389054160000001,20.415280490000001,18.526307119999998,17.772600220000001
"41799",1010092.082999999984168,238708.385799999989104,7.087342301000000,5.961966952000000,6.594229476000000,5.655104795000000,5.839089112000000,20.775585010000000,20.551420329999999,20.586132230000000,18.704457869999999,17.921885809999999
"41800",1010092.082999999984168,239036.469799999991665,7.290207168000000,6.157360129000000,6.756409008000000,5.665210680000000,5.915599116000000,20.741437619999999,20.472600669999999,20.386812769999999,18.315133740000000,17.542378220000000
"41801",1010092.082999999984168,239364.553799999965122,7.398405939000000,6.256919448000000,6.844821055000000,5.666547725000000,5.944847843000000,23.985139950000001,23.602645230000000,23.393512959999999,20.624470410000001,19.870958290000001
"41802",1010092.082999999984168,239692.637699999992037,7.439374768000000,6.288370209000000,6.882420442000000,5.674031236000000,5.948962231000000,20.102546749999998,19.776733249999999,19.844345239999999,18.095572239999999,17.324141120000000
"41803",1010092.082999999984168,240020.721699999994598,7.424707707000000,6.263616230000000,6.891949121000000,5.721096549000000,5.932243281000000,21.021185220000000,20.633579250000000,20.593094610000001,18.558553020000002,17.780444809999999
"41804",1010092.082999999984168,240348.805699999997159,7.339209648000000,6.166622144000000,6.816619025000000,5.711875573000000,5.877196907000000,21.221894989999999,20.808384920000002,20.674271919999999,18.438942160000000,17.669422869999998
"41805",1010092.082999999984168,240676.889699999999721,7.348308276000000,6.165732348000000,6.821288086000000,5.709573632000000,5.884369069000000,21.304176380000001,20.853259659999999,20.714048960000000,18.476184260000000,17.676541660000002
"41806",1010092.082999999984168,241004.973700000002282,7.347510107000000,6.155066942000000,6.832214449000000,5.735958371000000,5.883726689000000,21.401104560000000,20.910177040000001,20.729388589999999,18.406035209999999,17.612611829999999
"41807",1010092.082999999984168,241333.057700000004843,7.336436400000000,6.133778443000000,6.820909546000000,5.738578943000000,5.880761409000000,24.348336790000001,23.747343420000000,23.540604850000001,20.727008869999999,19.931588280000000
"41808",1010092.082999999984168,241661.141700000036508,7.338992629000000,6.126497814000000,6.823700125000000,5.737619140000000,5.891039464000000,21.584585350000001,21.031342980000002,20.857946200000001,18.494765520000001,17.636592180000001
"41809",1010092.082999999984168,241989.225700000009965,7.338732280000000,6.116359705000000,6.816962309000000,5.721120063000000,5.908115304000000,21.839907780000001,21.256871279999999,21.047343890000000,18.536733280000000,17.702836670000000
"41810",1010092.082999999984168,242317.309700000012526,7.356084471000000,6.123884117000000,6.823963672000000,5.723688245000000,5.922488629000000,21.435568830000001,20.843521110000001,20.751619730000002,18.473024670000001,17.639186469999999
"41811",1010092.082999999984168,242645.393699999985984,7.441233882000000,6.199942988000000,6.877600997000000,5.728643088000000,6.011899594000000,20.175796160000001,19.562319670000001,19.684967390000001,17.987053039999999,17.165860259999999
"41812",1010092.082999999984168,242973.477600000012899,7.456208434000000,6.205298434000000,6.904817950000000,5.795915757000000,6.021261426000000,18.679126780000001,18.032016509999998,18.178143939999998,16.771636890000000,15.979483340000000
"41813",1010092.082999999984168,243301.561599999986356,7.441568370000000,6.180461008000000,6.898425367000000,5.849367951000000,6.124117227000000,17.802397509999999,17.130483340000001,17.329543619999999,16.175978560000001,15.483574089999999
"41814",1010092.082999999984168,243629.645599999988917,7.357096044000000,6.085038982000000,6.839695426000000,5.898657941000000,6.104940393000000,18.409054269999999,17.691354629999999,17.867921899999999,16.632642940000000,15.873987250000001
"41815",1010092.082999999984168,243957.729599999991478,7.406579016000000,6.125807967000000,6.886567107000000,5.918514923000000,6.185275852000000,19.706520260000001,18.952573659999999,18.987136830000001,17.416521840000001,16.672322919999999
"41816",1010092.082999999984168,244285.813599999994040,7.431757805000000,6.141893363000000,6.901423256000000,5.906984705000000,6.205020899000000,19.808594150000001,19.027264209999998,18.998295790000000,17.277619269999999,16.547008129999998
"41817",1010092.082999999984168,244613.897599999996601,7.483890341000000,6.185191724000000,6.943245116000000,5.929825081000000,6.208761104000000,20.019064180000001,19.208032339999999,19.119229680000000,17.282004480000001,16.508034460000001
"41818",1010092.082999999984168,244941.981599999970058,7.502287293000000,6.194249749000000,6.952606640000000,5.945067000000000,6.229729549000000,19.235466970000001,18.397831109999998,18.367861659999999,16.724379970000001,15.975406280000000
"41819",1010092.082999999984168,245270.065600000001723,7.478486300000000,6.160619037000000,6.921496635000000,5.935380509000000,6.232450055000000,16.424111320000002,15.567960820000000,15.780367130000000,14.843174490000001,14.204378060000000
"41820",1010092.082999999984168,245598.149600000004284,7.443480195000000,6.115830722000000,6.889021182000000,5.938458745000000,6.225837146000000,15.934137390000000,15.062683209999999,15.361467240000000,14.590554750000001,13.999307200000001
"41821",1010092.082999999984168,245926.233600000006845,7.402094087000000,6.064420587000000,6.845168199000000,5.939856197000000,6.230058756000000,15.895536760000001,14.994603180000000,15.305374369999999,14.565808830000000,13.994017469999999
"41822",1010092.082999999984168,246254.317500000004657,7.342447079000000,5.994849521000000,6.793376805000000,5.937833021000000,6.210671974000000,18.104759980000001,17.177511689999999,17.477979130000001,16.388452420000000,15.757793230000001
"41823",1010092.082999999984168,246582.401500000007218,8.625637018999999,7.287299938000000,7.829149299000000,6.168189026000000,7.656858336000000,20.737227059999999,19.782375949999999,20.067903550000000,18.553616349999999,17.851426220000000
"41824",1010092.082999999984168,246910.485500000009779,9.016962996000000,7.675565725000000,8.161873985000000,6.271734907000000,8.043829569000000,26.648264279999999,25.575378279999999,24.340770310000000,21.576290640000000,20.419645790000001
"41825",1010092.082999999984168,247238.569500000012340,9.130533766999999,7.781896881000000,8.260741009000000,6.315497073000000,8.098203212000000,27.451142109999999,26.331478829999998,24.831352790000000,21.934637089999999,20.710271039999999
"41826",1010092.082999999984168,247566.653499999985797,9.208529746000000,7.851981102000000,8.316620156000004,6.280212513000000,7.811850873000000,21.023532360000001,19.969870350000001,20.285358410000001,18.792164100000001,18.118795720000001
"41827",1010092.082999999984168,247894.737499999988358,8.450795410000000,7.074745206000000,7.700297657000000,6.131630530000000,6.851310010000000,21.443873950000000,20.352740229999998,20.673787260000001,19.139531000000002,18.465415629999999
"41828",1010092.082999999984168,248222.821499999990920,8.193769510999999,6.805550904000000,7.497340505000000,6.066203921000000,6.317223628000000,23.649099130000000,22.491162740000000,22.281553590000001,19.359519920000000,18.678097269999999
"41829",1010092.082999999984168,248550.905499999993481,8.251459015000000,6.856216440000000,7.545810404000000,6.033969991000000,6.321583596000000,27.840318549999999,26.547193230000001,26.016959010000001,21.819400009999999,21.242377500000000
"41830",1010092.082999999984168,248878.989499999996042,8.167237890999999,6.763108644000000,7.469418720000000,5.961106510000000,6.263608770000000,27.661663290000000,26.330090770000002,25.777087860000002,21.483716540000000,20.925370650000001
"41831",1010092.082999999984168,249207.073499999998603,7.986787155000000,6.572498507000000,7.306995892000000,5.859922711000000,6.165693804000000,22.713412360000000,21.452441050000001,21.506714639999998,18.994281260000001,18.360268800000000
"41832",1010092.082999999984168,249535.157399999996414,8.085373682000000,6.665229198000000,7.408053250000000,5.859051871000000,6.045717803000000,21.767378489999999,20.476974200000001,20.841893330000001,18.882757779999999,18.226219319999998
"41833",1010092.082999999984168,249863.241399999998976,7.915270959000000,6.484700514000000,7.251817276000000,5.802057999000000,6.021533706000000,21.758554870000001,20.444371709999999,20.823245640000000,18.797588869999998,18.160124470000000
"41834",1010092.082999999984168,250191.325400000001537,7.503729377000000,6.059528046000000,6.913458700000000,5.774623357000000,5.940115426000000,22.956788639999999,21.589592140000001,21.644481379999998,18.744604580000001,18.102972279999999
"41835",1010092.082999999984168,250519.409400000033202,7.450240051000000,5.997402169000000,6.868648043000000,5.777041785000000,5.949200172000000,22.980855779999999,21.585388309999999,21.652979240000001,18.724801129999999,18.097047910000001
"41836",1010092.082999999984168,250847.493400000006659,7.338759414000000,5.876675478000000,6.769231167000000,5.740888478000000,5.913599069000000,22.388753590000000,20.989382310000000,21.226643259999999,18.604437059999999,17.946927230000000
"41837",1010092.082999999984168,251175.577400000009220,7.177581638000000,5.705339191000000,6.620879817000000,5.701826207000000,5.920375754000000,22.087445320000000,20.655838240000001,20.989337450000001,18.558681409999998,17.990352250000001
"41838",1010092.082999999984168,251503.661400000011781,7.213171043000000,5.733297060000000,6.637137657000000,5.710350314000000,5.890211663000000,21.763179539999999,20.323236890000000,20.768342050000001,18.584785900000000,17.925743279999999
"41839",1010092.082999999984168,251831.745400000014342,7.237691049000000,5.750377668000000,6.636199523000000,5.670993212000000,5.915072692000000,21.487252680000001,20.034021240000001,20.500461690000002,18.310133159999999,17.688438229999999
"41840",1010092.082999999984168,252159.829400000016904,7.209141500000000,5.713789489000000,6.602387168000000,5.657266236000000,5.911233128000000,20.093311870000001,18.613877420000001,19.108102010000000,17.111956989999999,16.574721669999999
"41841",1010092.082999999984168,252487.913399999990361,7.147585507000000,5.643516399000000,6.528866911000000,5.622651777000000,5.898284257000000,20.468934120000000,18.981790870000001,19.397348229999999,17.151043550000001,16.588639510000000
"41842",1010092.082999999984168,252815.997299999988172,7.205090655000000,5.694180171000000,6.558013656000000,5.603357088000000,5.927216794000000,20.846485370000000,19.348260600000000,19.721225910000001,17.289917599999999,16.701760360000002
"41843",1010092.082999999984168,253144.081299999990733,7.522739262000000,6.008757573000000,6.797782204000000,5.601015557000000,6.070757389000000,21.646308430000001,20.138455950000001,20.525720929999999,17.943489599999999,17.316525559999999
"41844",1010092.082999999984168,253472.165299999993294,7.645000969000000,6.125138333000000,6.873053941000000,5.571981574000000,6.115110635000000,22.792235519999998,21.255398289999999,21.355812900000000,18.272754240000001,17.592714650000001
"41845",1010092.082999999984168,253800.249299999995856,7.612228747000000,6.084416522000000,6.826379542000000,5.544175503000000,6.098748103000000,21.510899700000000,19.964923750000001,20.170912550000001,17.380194199999998,16.763507749999999
"41846",1010092.082999999984168,254128.333299999998417,7.474775789000000,5.937891193000000,6.709545415000000,5.534547041000000,6.051503362000000,20.252779180000001,18.714206099999998,19.313294490000001,17.090448490000000,16.574309589999999
"41847",1010092.082999999984168,254456.417300000000978,7.178087546000000,5.629820939000000,6.461218181000000,5.532211714000000,6.090034964000000,19.439122909999998,17.878002899999998,18.499844820000000,16.388912160000000,16.004509020000000
"41848",1010092.082999999984168,254784.501300000003539,7.312846764000000,5.759587353000000,6.571934493000000,5.619008757000000,6.526031086000000,19.169947570000001,17.588266669999999,18.227751909999999,16.132828050000001,15.838836799999999
"41849",1010092.082999999984168,255112.585300000006100,7.379380020000000,5.820017427000000,6.626738860000000,5.694983192000000,6.772272553000000,20.010880960000001,18.417732500000000,19.059950499999999,16.813346020000001,16.488361099999999
"41850",1010092.082999999984168,255440.669300000008661,7.462275007000000,5.896939760000000,6.681225974000000,5.723267049000000,6.932179834000000,19.608964470000000,18.002520539999999,18.660578370000000,16.451292689999999,16.182449739999999
"41851",1010092.082999999984168,255768.753300000011222,7.591206803000000,6.020730839000000,6.774770889000000,5.734958162000000,7.032090086000000,18.233975619999999,16.618317149999999,17.308895560000000,15.282106410000001,15.107041790000000
"41852",1010092.082999999984168,256096.837200000038138,7.764289004000000,6.189252376000000,6.898088471000000,5.733252309000000,7.217398531000000,18.329830680000001,16.713227530000001,17.400518040000001,15.878659839999999,15.695060370000000
"41853",1010092.082999999984168,256424.921200000011595,7.852929698000000,6.272161506000000,6.945545892000000,5.702476279000000,7.327636865000000,20.995793930000001,19.338871930000000,19.482253260000000,17.827581920000000,17.407792380000000
"41854",1010092.082999999984168,256753.005200000014156,7.946430317000000,6.360060140000000,7.004390514000000,5.695511142000000,7.417416689000000,22.232065790000000,20.553649790000001,20.536138860000001,18.785518010000001,18.231258050000001
"41855",1010092.082999999984168,257081.089199999987613,7.995040743000000,6.402972302000000,7.044086392000000,5.693389748000000,7.426567946000000,26.455775320000001,24.666148270000001,24.579238910000001,22.131531079999998,21.634699170000001
"41856",1010092.082999999984168,257409.173199999990175,8.086040436999999,6.488431459000000,7.081901439000000,5.606503365000000,7.362412029000000,23.863976940000001,22.120671049999999,21.965195919999999,19.662079620000000,19.112436219999999
"41857",1010092.082999999984168,257737.257200000021840,8.185133222999999,6.582268942000000,7.148057144000000,5.586457226000000,7.339026364000000,21.813782190000001,20.052587500000001,20.065582570000000,17.602720890000001,17.163655110000001
"41858",1010092.082999999984168,258065.341199999995297,8.461932986000004,6.856455849000000,7.368696735000000,5.605477007000000,7.427803606000000,17.970399199999999,16.220053979999999,16.992092350000000,14.788195330000001,14.720236710000000
"41859",1010092.082999999984168,258393.425199999997858,8.573718058000004,6.963201925000000,7.455949664000000,5.603906459000000,7.323787664000000,18.557961469999999,16.780942190000001,17.565309490000001,15.449964359999999,15.322547880000000
"41860",1010092.082999999984168,258721.509200000000419,8.639700317999999,7.023307168000000,7.504397120000000,5.613974503000000,7.212041343000000,24.371973359999998,22.471461080000001,22.829862450000000,19.420614239999999,19.144333390000000
"41861",1010092.082999999984168,259049.593200000002980,8.574240348000000,6.950520407000000,7.458906535000000,5.624727564000000,7.075232708000000,22.717516979999999,20.857551930000000,21.197366890000001,17.824041930000000,17.461876610000001
"41862",1010092.082999999984168,259377.677099999971688,8.341161766999999,6.708146442000000,7.293239733000000,5.632565876000000,6.786785738000000,21.052303089999999,19.173666940000000,19.967919060000000,17.299377880000002,17.049481459999999
"41863",1010092.082999999984168,259705.761100000003353,7.724201704000000,6.076329767000000,6.802579310000000,5.571292941000000,6.243547137000000,22.252374010000000,20.315052219999998,20.794937820000001,17.526374430000001,17.250889440000002
"41864",1010092.082999999984168,260033.845100000005914,7.565560472000000,5.908889025000000,6.653449849000000,5.533005093000000,6.173682435000000,20.676784269999999,18.720864270000000,19.256749859999999,16.251286230000002,16.062815380000000
"41865",1010092.082999999984168,260361.929100000008475,7.521449258000000,5.857838222000000,6.609405691000000,5.524115426000000,6.154801477000000,19.195715580000002,17.227601450000002,18.090787450000001,15.719387950000000,15.594035110000000
"41866",1010092.082999999984168,260690.013100000011036,7.445802744000000,5.774926946000000,6.545137405000000,5.525597322000000,6.120845577000000,19.824632430000001,17.832417370000002,18.715725559999999,16.248379690000000,16.126215710000000
"41867",1010092.082999999984168,261018.097100000013597,7.267366725000000,5.587800108000000,6.394194971000000,5.515259683000000,6.064031095000000,19.217627080000000,17.195083799999999,18.096059350000001,15.706864480000000,15.605455109999999
"41868",1010092.082999999984168,261346.181099999987055,7.237808835000000,5.551521710000000,6.350459835000000,5.481697007000000,6.067110645000000,18.461259269999999,16.409288889999999,17.291351830000000,14.957908590000001,14.838294319999999
"41869",1010092.082999999984168,261674.265099999989616,7.229939844000000,5.537624347000000,6.341477927000000,5.473927756000000,6.067768168000000,18.639032459999999,16.570744789999999,17.449815780000002,15.051555230000000,14.946180070000000
"41870",1010092.082999999984168,262002.349099999992177,7.201651439000000,5.502477440000000,6.284387311000000,5.412322112000000,6.028553018000000,20.096443690000001,18.023764629999999,18.877843129999999,16.150597229999999,15.904201779999999
"41871",1010092.082999999984168,262330.433100000023842,7.199849844000000,5.494234988000000,6.255462970000000,5.372010763000000,6.022770556000000,20.834759460000001,18.746177639999999,19.605866660000000,16.737471769999999,16.431025529999999
"41872",1010092.082999999984168,262658.516999999992549,7.223098507000000,5.511450521000000,6.246507500000000,5.328617826000000,5.945279052000000,18.363887049999999,16.275387760000001,17.212608419999999,14.745376560000000,14.409919199999999
"41873",1010092.082999999984168,262986.601000000024214,7.264387999000000,5.547032209000000,6.255180062000000,5.299125196000000,5.942587247000000,16.885803400000000,14.789254220000000,15.778786869999999,13.496917150000000,13.205667160000001
"41874",1010092.082999999984168,263314.684999999997672,7.307067711000000,5.584150701000000,6.270362940000000,5.277373306000000,5.948502618000000,17.576384050000001,15.472583380000000,16.503026689999999,14.102954670000001,13.783926540000000
"41875",1010092.082999999984168,263642.768999999971129,7.307861764000000,5.578732148000000,6.246904007000000,5.246639550000000,5.953467627000000,16.359120269999998,14.243203149999999,15.294050600000000,13.058742960000000,12.779092570000000
"41876",1010092.082999999984168,263970.853000000002794,7.258118544000000,5.522326981000000,6.186730868000000,5.206152261000000,5.955645839000000,15.946940580000000,13.819234840000000,14.889785750000000,12.662369650000000,12.411144950000001
"41877",1010092.082999999984168,264298.936999999976251,7.205390736000000,5.463201262000000,6.123913560000000,5.140927201000000,5.910441287000000,15.159451790000000,13.021758609999999,14.124198600000000,11.926874480000000,11.736837280000000
"41878",1010092.082999999984168,264627.021000000007916,7.183320120000000,5.434547044000000,6.066480753000000,5.069036810000000,5.896142950000000,15.212849719999999,13.081125190000000,14.203117460000000,11.935397529999999,11.744991420000000
"41879",1010092.082999999984168,264955.104999999981374,7.178486496000000,5.423608686000000,6.040294083000000,5.036566534000000,5.894151361000000,15.265464020000000,13.126118910000001,14.263989920000000,11.952483000000001,11.738931570000000
"41880",1010092.082999999984168,265283.189000000013039,7.182819384000000,5.422040662000000,6.025279987000000,5.010763591000000,5.847751889000000,14.519515410000000,12.367237930000000,13.527735950000000,11.306241180000001,11.126283000000001
"41881",1010092.082999999984168,265611.272999999986496,7.177632650000000,5.410900565000000,6.001477981000000,4.978468545000000,5.835453166000000,14.280387760000000,12.119562200000001,13.298474720000000,11.073138810000000,10.891792560000001
"41882",1010092.082999999984168,265939.356900000013411,7.179436115000000,5.406754210000000,5.980103612000000,4.948068720000000,5.814074256000000,14.219014050000000,12.050397280000000,13.245998110000000,10.999053379999999,10.816420060000000
"41883",1010092.082999999984168,266267.440899999986868,7.186036628000000,5.407441307000000,5.959022916000000,4.912590135000000,5.834316900000000,14.577551010000001,12.404727910000000,13.613544310000000,11.292654060000000,11.095749120000001
"41884",1010092.082999999984168,266595.524900000018533,7.195820806000000,5.411523393000000,5.949239183000000,4.891699230000000,5.870300258000000,14.923833090000000,12.741834389999999,13.929061389999999,11.604720380000000,11.349269240000000
"41885",1010092.082999999984168,266923.608899999991991,7.208858521000000,5.419171004000000,5.957038394000000,4.899014755000000,5.884445085000000,15.601325490000001,13.387588530000000,14.439833960000000,11.923348710000001,11.650992080000000
